update_idx,run_label,oversight_prob,t_generate_and_process_batch,t_full_step,global_step,policy_loss,value_loss,entropy_bonus,loss,avg_action_prob,avg_return,reached_diamond_seen,reached_ghost_seen,reached_diamond_unseen,reached_ghost_unseen,n_complete_eps,complete_ep_len,run_id
63,naive_outcomes,0.01,0.12934494018554688,0.13627076148986816,1048576,0.11445298045873642,0.08483894169330597,0.138613760471344,0.0606781542301178,0.25010621547698975,0.288335919380188,0.0022598870056497176,0.003389830508474576,0.33559322033898303,0.3728813559322034,885,18.51186440677966,246051
64,naive_outcomes,0.01,0.12964463233947754,0.13647985458374023,1064960,0.1314794421195984,0.08903618901968002,0.1386135220527649,0.08190211653709412,0.2500591278076172,0.30377253890037537,0.0043907793633369925,0.0043907793633369925,0.3787047200878156,0.3545554335894621,911,17.770581778265644,246051
65,naive_outcomes,0.01,0.13150978088378906,0.1385045051574707,1081344,0.11442865431308746,0.08696648478507996,0.13861243426799774,0.06278270483016968,0.250060111284256,0.2970646917819977,0.0022026431718061676,0.0022026431718061676,0.3502202643171806,0.3766519823788546,908,17.852422907488986,246051
66,naive_outcomes,0.01,0.1293647289276123,0.13631892204284668,1097728,0.09797842800617218,0.0849582701921463,0.13861267268657684,0.04432402551174164,0.2500614523887634,0.29097920656204224,0.0042417815482502655,0.0021208907741251328,0.3372216330858961,0.38176033934252385,943,17.546129374337223,246051
67,naive_outcomes,0.01,0.1330246925354004,0.14015746116638184,1114112,0.11207215487957001,0.08712417632341385,0.13861297070980072,0.06058336794376373,0.25006622076034546,0.3043118119239807,0.00322234156820623,0.00322234156820623,0.364124597207304,0.3651987110633727,931,17.757250268528463,246051
68,naive_outcomes,0.01,0.1278836727142334,0.13491463661193848,1130496,0.07859449088573456,0.08498981595039368,0.13861216604709625,0.024972140789031982,0.2500435709953308,0.283365935087204,0.002244668911335578,0.005611672278338945,0.32098765432098764,0.3872053872053872,891,18.291806958473625,246051
69,naive_outcomes,0.01,0.1334364414215088,0.1397416591644287,1146880,0.09435983002185822,0.08598575741052628,0.13861200213432312,0.04173359274864197,0.25005024671554565,0.2996271252632141,0.005330490405117271,0.0021321961620469083,0.31982942430703626,0.40618336886993606,938,17.63859275053305,246051
70,naive_outcomes,0.01,0.13187289237976074,0.1387948989868164,1163264,0.09540612250566483,0.08820372819900513,0.1386118084192276,0.044998034834861755,0.2500808835029602,0.30349820852279663,0.002066115702479339,0.0030991735537190084,0.38739669421487605,0.34710743801652894,968,17.22107438016529,246051
71,naive_outcomes,0.01,0.12917208671569824,0.13600754737854004,1179648,0.10276269912719727,0.08866951614618301,0.13861122727394104,0.05282098054885864,0.25011134147644043,0.31393730640411377,0.0021691973969631237,0.004338394793926247,0.3611713665943601,0.39045553145336226,922,17.44360086767896,246051
72,naive_outcomes,0.01,0.12883782386779785,0.136002779006958,1196032,0.08162352442741394,0.0860888883471489,0.1386103630065918,0.029102057218551636,0.25011855363845825,0.30080023407936096,0.003243243243243243,0.002162162162162162,0.3621621621621622,0.36,925,17.838918918918917,246051
